name:nikhil
age:22
gamer:yes
type:_
BEGIN
231.25,1149.4285888671875
253.59158325195313,1156.2857666015625
255.38348570428212,1156.2857666015625
266.9092102050781,1156.2857666015625
280.51516573274785,1155.3750800380747
290.12945556640625,1154.7315673828125
302.6785888671875,1153.285888671875
305.54949933128336,1152.9195388698527
314.05743408203125,1151.8338623046875
330.57816773725256,1150.3729868360936
334.5449523925781,1150.022216796875
355.23175048828125,1147.9764404296875
355.6177464108831,1147.907228488681
372.045166015625,1144.961669921875
380.4446693878785,1143.8502726766628
390.51019287109375,1142.5184326171875
405.13396004423146,1139.14032605065
411.36456298828125,1137.7010498046875
427.0585021972656,1135.574462890625
429.9698443055631,1135.2436248539125
438.4998779296875,1134.2742919921875
454.89612228152725,1131.831669683282
459.098876953125,1131.20556640625
479.76048207077497,1127.9727441112775
485.3197937011719,1127.1029052734375
504.7907432477678,1125.5201456841978
510.7750549316406,1125.03369140625
529.8889618481177,1123.733570062451
530.1714477539063,1123.71435546875
545.7213134765625,1123.71435546875
555.0504325502139,1123.71435546875
559.2703857421875,1123.71435546875
576.18115234375,1123.71435546875
580.2125559832003,1123.71435546875
584.4908447265625,1123.71435546875
604.5311279296875,1124.2467041015625
605.3648297132554,1124.3148483349335
629.2552490234375,1126.267578125
630.4439291259838,1126.356906995155
646.1323852539063,1127.535888671875
655.5584638231917,1127.7872578193203
663.5360717773438,1128.0
680.7177511183269,1128.0
680.7820434570313,1128.0
697.5743408203125,1128.0
705.8798745513133,1128.0
710.7142333984375,1128.0
731.0419979842997,1128.0
733.7759399414063,1128.0
756.1906080385689,1127.2215538496243
775.2869873046875,1126.558349609375
781.340784076508,1126.4858131278925
803.4970703125,1126.2203369140625
806.4941920068719,1126.013551238863
827.3963623046875,1124.5714111328125
831.5963168276189,1124.2769805426274
851.5254516601563,1122.8798828125
856.7095243985351,1122.8724603193466
867.38330078125,1122.857177734375
879.569091796875,1122.857177734375
881.8716368908163,1122.857177734375
902.9992065429688,1122.857177734375
907.0337603238027,1122.857177734375
919.0353393554688,1122.857177734375
929.2710571289063,1122.857177734375
932.195883756789,1122.857177734375
938.2571411132813,1122.857177734375
945.0487670898438,1122.857177734375
951.7921142578125,1122.857177734375
957.3580071897754,1122.857177734375
961.979736328125,1122.857177734375
970.888916015625,1123.71435546875
978.8656616210938,1123.71435546875
982.4789898482633,1123.71435546875
985.646484375,1123.71435546875
991.3596801757813,1123.71435546875
999.0867919921875,1123.71435546875
1007.6411132812497,1123.71435546875
1007.64111328125,1123.71435546875
END
