name:alpha
age:25
gamer:
type:a
BEGIN
527.6785888671875,732.857177734375
527.6785888671875,746.8255615234375
527.6785888671875,755.8046264648438
527.9901733398438,775.6162719726563
528.5714111328125,792.4954833984375
528.5714111328125,821.3948364257813
526.7777099609375,862.331787109375
523.1563110351563,883.99267578125
516.4890747070313,910.3961181640625
509.8635559082031,932.4635009765625
502.6744079589844,951.8662109375
494.1964111328125,969.8570556640625
487.3404846191406,979.867431640625
467.10821533203125,997.877197265625
450.4356689453125,1009.782958984375
432.0783386230469,1016.1583251953125
414.3464660644531,1019.142822265625
400.6219482421875,1018.38525390625
387.29827880859375,1015.078369140625
382.1700439453125,1012.98193359375
373.18572998046875,1007.981689453125
366.51788330078125,1002.857177734375
363.3928527832031,994.334228515625
368.844482421875,985.6689453125
374.522705078125,982.5606689453125
396.4535827636719,975.6358642578125
440.08642578125,964.7364501953125
467.9299011230469,959.4617919921875
494.95745849609375,955.1138916015625
520.1339721679688,952.960693359375
555.48291015625,957.473876953125
600.8928833007813,975.4285888671875
END
